MBS id 1	Ligand	Species	PDB entry	Name	Uniprot	EC	MBS id 2	Ligand	Species	PDB entry	Name	Uniprot	EC	Global seq identity	E value (local seq alignment)	RMSD	
63115	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	1371	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	11.1747851002865	0.002	0.418373694727231	
37040	FE	Comamonas sp.	7Q05	Terephthalate 1,2-dioxygenase, terminal oxygenase component subunit alpha 2	Q3C1D5	1.14.12.15	2455	FE	Stenotrophomonas maltophilia	3GOB	DdmC	Q5S3I3	1.14.15.-	19.8630136986301	10	0.418416273692223	
124265	ZN	Homo sapiens	3OD8	Poly [ADP-ribose] polymerase 1	P09874	2.4.2.30	134144	ZN	Homo sapiens	4PTB	Nuclear autoantigen Sp-100	P23497	None	10.5555555555556	10	0.418422711979184	
83867	MN	Alteromonas macleodii	3RVA	Organophosphorus acid anhydrolase	F8UVJ4	3.1.8.2,3.4.13.9	88353	MN	Xanthomonas campestris pv. campestris str. ATCC 33913	5FCF	Proline dipeptidase	Q8P839	3.4.13.9	19.5020746887967	0.0048	0.418432606855805	
106160	ZN	Pyrococcus furiosus	1NNQ	Rubrerythrin	Q9UWP7	None	20483	FE	Clostridium pasteurianum	1IRO	RUBREDOXIN	P00268	1.18.1.1	11.046511627907	1.7	0.41844041932845	
125051	ZN	Ovis aries	3QE3	Sorbitol dehydrogenase	P07846	1.1.1.14	127346	ZN	Thermoplasma volcanium	3WIC	Glucose 1-dehydrogenase	Q979W2	1.1.1.47	18.8775510204082	0.46	0.418471839018221	
60498	FE	Thermotoga maritima	1VJW	FERREDOXIN(A)	P46797	None	788	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	7.16332378223496	0.16	0.418494383212124	
97345	ZN	Homo sapiens	3AVS	Lysine-specific demethylase 6A	O15550	1.14.11	135772	ZN	Saccharomyces cerevisiae	4V88	40S ribosomal protein S26-A	P39938	None	7.34463276836158	10	0.418587285571222	
135075	ZN	Homo sapiens	4S3O	E3 ubiquitin-protein ligase RING2	Q99496	6.3.2	118369	ZN	HOMO SAPIENS	2Y43	E3 UBIQUITIN-PROTEIN LIGASE RAD18	Q9NS91	6.3.2	20.9302325581395	0.0073	0.418592579734054	
116857	ZN	Mus musculus	2RGT	Fusion of LIM/homeobox protein Lhx3, linker, Insulin gene enhancer protein ISL-1	P61372	None	126175	ZN	Homo sapiens	3T7L	Zinc finger FYVE domain-containing protein 16	Q7Z3T8	None	16.9590643274854	10	0.418596481182752	
93249	MN	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	7O91	Sulerythrin	F9VPE5	None	27213	FE	BLASTOCHLORIS VIRIDIS	4AM5	BACTERIOFERRITIN	K7N5M0	1.16.3.1	23.030303030303	0.027	0.418600364268155	
129788	ZN	Plasmodium falciparum 3D7	4EME	M18 aspartyl aminopeptidase	Q8I2J3	3.4.11.21	24107	FE	Cytophaga hutchinsonii ATCC 33406	3CPX	Aminopeptidase, M42 family	Q11Z05	None	12.80276816609	10	0.41870334829945	
108853	ZN	Saccharomyces cerevisiae	1VFY	PHOSPHATIDYLINOSITOL-3-PHOSPHATE BINDING FYVE DOMAIN OF PROTEIN VPS27	P40343	None	123075	ZN	synthetic construct	3LTC	ATP BINDING PROTEIN-DX	None	None	21.2765957446808	10	0.418721440274365	
54488	FE	Escherichia coli	1KF6	FUMARATE REDUCTASE IRON-SULFUR PROTEIN	P0AC47	1.3.99.1	57325	FE	Variovorax paradoxus	7YLR	Ferredoxin	C5CSP5	None	14.8367952522255	10	0.418764996129188	
22776	FE	Sphingobium yanoikuyae	2GBW	Biphenyl 2,3-Dioxygenase Alpha Subunit	A2TC87	None	2455	FE	Stenotrophomonas maltophilia	3GOB	DdmC	Q5S3I3	1.14.15.-	17.3277661795407	0.97	0.418769522190961	
54577	FE	Nostoc sp.	1QOG	FERREDOXIN	P0A3C7	None	55566	FE	DESULFOVIBRIO GIGAS	4C80	ALDEHYDE OXIDOREDUCTASE	Q46509	1.2.99.7	3.51648351648352	10	0.418795786320108	
104037	ZN	Escherichia coli	1HP1	5'-NUCLEOTIDASE	P07024	3.1.3.5,3.6.1.45	44747	FE	Enterobacter aerogenes	2ZOA	Phosphohydrolase	Q6XBH1	3.1.4.46	13.2692307692308	10	0.41883259005062	
114841	ZN	SACCHAROMYCES CEREVISIAE	2J9U	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 36	Q06696	None	116320	ZN	Rhodobacter capsulatus	2PPT	thioredoxin-2	None	1.8.1.8	12.9032258064516	10	0.418863965456813	
116858	ZN	Mus musculus	2RGT	Fusion of LIM/homeobox protein Lhx3, linker, Insulin gene enhancer protein ISL-1	P61372	None	120650	ZN	Homo sapiens	3F6Q	LIM and senescent cell antigen-like-containing domain protein 1	P48059	None	13.0177514792899	0.0073	0.418898338803317	
100831	NI	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	7O9E	Sulerythrin	F9VPE5	None	32870	FE	Rhodospirillum rubrum	6SV1	Encapsulated Ferritin	Q2RVS1	1.16.3.1	15.0326797385621	10	0.418969087339375	
116034	ZN	Homo sapiens	2OW0	Matrix metalloproteinase-9 (MMP-9) (92 kDa type IV collagenase) (92 kDa gelatinase) (Gelatinase B) (GELB)	P14780	3.4.24.35	121570	ZN	Agkistrodon acutus	3HDB	AAHIV	None	3.4.24	8.13397129186603	9.3	0.418979225604148	
116047	ZN	Cryptosporidium parvum Iowa II	2OWA	Arfgap-like finger domain containing protein	Q5CRY1	None	127043	ZN	Thermoanaerobacter tengcongensis	3VDP	Recombination protein recR	Q8RDI4	None	14.018691588785	10	0.419023420825819	
118965	ZN	Thermus thermophilus	2ZO4	Metallo-beta-lactamase family protein	Q5SIE5	3	119115	ZN	Sulfolobus tokodaii	3ADR	Putative uncharacterized protein ST1585	Q970L2	None	16.969696969697	0.0026	0.419104289206605	
106778	ZN	Rana perezi	1P0F	NADP-dependent ALCOHOL DEHYDROGENASE	O57380	1.1.1.2	130998	ZN	XENOPUS (SILURANA) TROPICALIS	4HP3	LOC100036628 protein	A0JP82	1.14.11.80,1.14.11.80,1.14.11.80	5.09383378016086	10	0.419107470253785	
135091	ZN	Homo sapiens	4S3O	Polycomb group RING finger protein 5	Q86SE9	None	118426	ZN	HOMO SAPIENS	2Y1M	E3 UBIQUITIN-PROTEIN LIGASE	P22681	6.3.2	9.4147582697201	5.1	0.419160233061663	
17373	CU	Thermothelomyces thermophilus ATCC 42464	7ZN6	Laccase-like multicopper oxidase 1	G2QFD0	1,1.10.3.2	9917	CU	BACILLUS SUBTILIS	2WSD	SPORE COAT PROTEIN A	P07788	1.10.3.2	17.5637393767705	0.92	0.419162896023726	
52977	FE	Comamonas testosteroni (strain DSM 14576 / KF-1)	7VJU	Rieske (2Fe-2S) domain protein	B7WRJ9	None	22238	FE	Pseudomonas putida	1Z03	2-oxo-1,2-dihydroquinoline 8-monooxygenase, oxygenase component	O05935	1.14.13.61	17.9324894514768	1	0.419191097538049	
7726	CU	BACILLUS SUBTILIS	1GSK	SPORE COAT PROTEIN A	P07788	1.10.3.2,1.3.3.5	10864	CU	Nitrosomonas europaea	3G5W	Multicopper oxidase type 1	Q82VX3	None	17.3664122137405	0.011	0.419192452841854	
108853	ZN	Saccharomyces cerevisiae	1VFY	PHOSPHATIDYLINOSITOL-3-PHOSPHATE BINDING FYVE DOMAIN OF PROTEIN VPS27	P40343	None	123074	ZN	synthetic construct	3LTC	ATP BINDING PROTEIN-DX	None	None	21.2765957446808	10	0.419273062259168	
107191	ZN	Homo sapiens	1QIB	72 kDa type IV collagenase	P08253	3.4.24.24	121571	ZN	Agkistrodon acutus	3HDB	AAHIV	None	3.4.24	10.2325581395349	10	0.419294122502267	
174	FE	DESULFOVIBRIO GIGAS	1H0H	FORMATE DEHYDROGENASE SUBUNIT BETA	Q8GC87	None	844	FE	Pyrococcus furiosus COM1	6X1O	Oxidoreductase, Fe-S subunit	I6U881	None	18.6915887850467	0.026	0.419324292126961	
53627	FE	Pseudomonas aeruginosa PAO1	8W1F	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	43983	FE	Desulfovibrio vulgaris	1LKP	Rubrerythrin	P24931	None	15.8798283261803	10	0.419366810704799	
78378	MN	Unknown species	1JMB	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	23622	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	8.82352941176471	10	0.419406924763422	
106184	ZN	Pyrococcus furiosus	1NNQ	Rubrerythrin	Q9UWP7	None	47760	FE	Pseudomonas aeruginosa	4TOH	Bacterioferritin	Q9HY79	1.16.3.1	13.8728323699422	10	0.419429912273906	
63115	FE	Methanothermococcus thermolithotrophicus DSM 2095	8A8O	Beta-subunit of the PAPS reductase from Methanothermococcus thermolithotrophicus	None	None	771	FE	Methanothermobacter wolfeii	5T61	Tungsten formylmethanofuran dehydrogenase subunit fwdF	None	None	11.1747851002865	0.002	0.419442411324531	
135057	ZN	Streptomyces argillaceus	4RVD	D-mycarose 3-C-methyltransferase	Q194Q4	None	115636	ZN	Homo sapiens	2NUP	Protein transport protein Sec24A	O95486	None	14.2668428005284	10	0.419459215985958	
102728	ZN	Mus musculus	1CXV	PROTEIN (COLLAGENASE-3)	P33435	3.4.24	107281	ZN	Deinagkistrodon acutus	1QUA	ACUTOLYSIN-C	P60244	3.4.24.-	18.7192118226601	0.77	0.419474603550036	
29989	FE	Pyrococcus furiosus COM1	5N5E	PFC_05175	Q8U1L4	1.16.3.1	45403	ZN	ESCHERICHIA COLI	3E1P	BACTERIOFERRITIN	P0ABD3	1.16.3.1	15.7575757575758	9.2	0.419509898894832	
14888	CU	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264)	5ZRD	Tyrosinase	Q2T7K1	1.14.18.1	13360	CU	Anopheles gambiae	4YZW	AGAP004976-PA	Q8MZM3	1.10.3.-,1.14.18.-	15.9630606860158	10	0.419522400067924	
60498	FE	Thermotoga maritima	1VJW	FERREDOXIN(A)	P46797	None	60804	FE	DESULFOMICROBIUM NORVEGICUM	2XSJ	SULFITE REDUCTASE BETA SUBUNIT	Q93UT0	1.8.99.3	5.39845758354756	9.9	0.419534076246599	
106184	ZN	Pyrococcus furiosus	1NNQ	Rubrerythrin	Q9UWP7	None	21192	FE	Desulfovibrio desulfuricans	1NFV	bacterioferritin	Q93PP9	1.16.3.1	20.6349206349206	10	0.419555365797652	
135625	ZN	MAGNETOSPIRILLUM GRYPHISWALDENSE	4V2Z	CEREBLON ISOFORM 4	A4TVL0	None	23578	FE	PSEUDOMONAS AERUGINOSA	2V3B	RUBREDOXIN 2	Q9HTK8	None	13.6	10	0.419598005297786	
122262	ZN	Rhodococcus ruber	3JV7	ADH-A	Q8KLT9	1.1.1.1	128108	ZN	HOMO SAPIENS	4BBQ	LYSINE-SPECIFIC DEMETHYLASE 2A	Q9Y2K7	1.14.11.27	9.2485549132948	10	0.419635222273501	
102942	ZN	Drosophila melanogaster	1DVP	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	Q960X8	None	125638	ZN	Homo sapiens	3S32	Set1/Ash2 histone methyltransferase complex subunit ASH2	Q9UBL3	None	12.3931623931624	10	0.419696030417085	
113758	ZN	Caenorhabditis elegans	2G64	Putative 6-pyruvoyl tetrahydrobiopterin synthase	O02058	4.2.3.12	122257	ZN	Wolinella succinogenes	3JYG	Uncharacterized protein	Q7MR56	4.1.2.50	19.6891191709845	0.37	0.419716526712334	
107191	ZN	Homo sapiens	1QIB	72 kDa type IV collagenase	P08253	3.4.24.24	121570	ZN	Agkistrodon acutus	3HDB	AAHIV	None	3.4.24	10.2325581395349	10	0.419736653238382	
105215	ZN	Pseudomonas putida	1KOL	formaldehyde dehydrogenase	P46154	1.2.1.46	134258	ZN	Deinococcus radiodurans	4Q48	DNA helicase RecQ	Q9RUU2	5.6.2.4	15.9259259259259	10	0.419743758830717	
114841	ZN	SACCHAROMYCES CEREVISIAE	2J9U	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 36	Q06696	None	119609	ZN	Rattus norvegicus	3CH5	Fragment of Nuclear pore complex protein Nup153	P49791	None	12.3456790123457	10	0.419748436319736	
109374	ZN	Pyrococcus horikoshii	1X0T	Ribonuclease P protein component 4	O59248	3.1.26.5	132264	ZN	Streptococcus pneumoniae	4KYW	Type-2 restriction enzyme DpnI	P0A459	3.1.21.4	12.4513618677043	10	0.419776351657885	
83808	MN	Rattus norvegicus	3RL3	Metallophosphoesterase MPPED2	B1WBP0	3.1	22839	FE	Mycobacterium tuberculosis	2HYP	Hypothetical protein RV0805	P9WP65	3.1.4.17	18.8790560471976	10	0.419798133934349	
135577	ZN	LEISHMANIA MAJOR	4UXJ	THYMIDINE KINASE	Q4QC75	2.7.1.21	123063	ZN	synthetic construct	3LT9	ATP BINDING PROTEIN-D65V	None	None	9.89583333333333	10	0.419807004970662	
53608	FE	Pseudomonas aeruginosa PAO1	8W1E	DPS-LIKE PROTEIN	Q9HUT3	1.16.3.1	105730	ZN	Escherichia coli	1MFT	Four-helix bundle model	None	None	9.03954802259887	10	0.419863408935902	
107625	ZN	Mus musculus	1RUT	Fusion protein of Lmo4 protein and LIM domain-binding protein 1	P70662	None	130497	ZN	Human papillomavirus type 16	4GIZ	Protein E6	P03126	None	12.2340425531915	10	0.419900940128609	
106778	ZN	Rana perezi	1P0F	NADP-dependent ALCOHOL DEHYDROGENASE	O57380	1.1.1.2	133487	ZN	Homo sapiens	4O64	Lysine-specific demethylase 2B	Q8NHM5	1.14.11.27	8.57908847184987	10	0.4199105179531	
9354	CU	Escherichia coli	2FQF	Blue copper oxidase cueO	P36649	1	9433	CU	Trametes ochracea	2HZH	laccase	Q8TG94	1.10.3.2	17.4460431654676	0.14	0.419943510649041	
104142	ZN	Rattus norvegicus	1HXR	GUANINE NUCLEOTIDE EXCHANGE FACTOR MSS4	Q08326	None	120414	ZN	Homo sapiens	3EH2	Protein transport protein Sec24C	P53992	None	6.00522193211488	10	0.419969238813349	
118251	ZN	HOMO SAPIENS	2XOC	E3 UBIQUITIN-PROTEIN LIGASE CHFR	Q96EP1	6.3.2	45425	ZN	Homo sapiens	3KV5	JmjC domain-containing histone demethylation protein 1D	Q6ZMT4	1.14.11.65	12.1756487025948	10	0.41999448690119	
25050	MN	Mycobacterium tuberculosis	3IB8	Icc protein	P9WP65	3.1.4.17	28042	ZN	Phaseolus vulgaris	4KBP	PURPLE ACID PHOSPHATASE	P80366	3.1.3.2	16.2280701754386	10	0.420009240115534	
89772	MN	Pseudomonas aeruginosa PAO1	5WZE	Aminopeptidase P	Q9HTW6	3.4.11.9	135097	ZN	Caenorhabditis elegans	4S2R	Protein APP-1	O44750	3.4.11.9	16.1721068249258	10	0.420102302330515	
82950	MN	Klebsiella pneumoniae subsp. pneumoniae	3JYF	2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase bifunctional periplasmic protein	A6THC4	3.1.4.16,3.1.3.6	30794	FE	Pyrococcus abyssi (strain GE5 / Orsay)	6HMF	DNA polymerase II small subunit	Q9V2F3	2.7.7.7,3.1.11.1	17.1428571428571	10	0.420107588029923	
108853	ZN	Saccharomyces cerevisiae	1VFY	PHOSPHATIDYLINOSITOL-3-PHOSPHATE BINDING FYVE DOMAIN OF PROTEIN VPS27	P40343	None	119927	ZN	unidentified	3DGM	ATP Binding Protein-DX	None	None	21.2765957446808	10	0.420116695270633	
120818	ZN	Homo sapiens	3FM8	Centaurin-alpha-1	O75689	None	3437	ZN	HOMO SAPIENS	4ASK	LYSINE-SPECIFIC DEMETHYLASE 6B	O15054	1.14.11	15.2509652509653	10	0.420117631464492	
78282	MN	Escherichia coli	1HPU	5'-NUCLEOTIDASE	P07024	3.1.3.5,3.6.1.45	2400	CO	Enterobacter aerogenes	3D03	Phosphohydrolase	Q6XBH1	3.1.4.46	13.6105860113422	10	0.420153603025375	
23622	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	45050	FE	ESCHERICHIA COLI	3E1N	BACTERIOFERRITIN	P0ABD3	1.16.3.1	24.0223463687151	0.0055	0.42015517959762	
114841	ZN	SACCHAROMYCES CEREVISIAE	2J9U	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 36	Q06696	None	120425	ZN	Homo sapiens	3EG9	SEC24 related gene family, member D	O94855	None	3.76623376623377	10	0.420190319439305	
90656	MN	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	6J42	Alr3090 protein	Q8YSJ5	None	44574	FE	Desulfovibrio desulfuricans	1NF4	bacterioferritin	Q93PP9	1.16.3.1	15.6378600823045	10	0.420220367441254	
130856	ZN	Homo sapiens	4HC9	Trans-acting T-cell-specific transcription factor GATA-3	P23771	None	45838	ZN	HOMO SAPIENS	3ZPO	HISTONE DEMETHYLASE UTY	O14607	1.14.11.68	7.32217573221757	10	0.420228633417449	
45554	FE	Pyrococcus furiosus	3PWF	Rubrerythrin	Q9UWP7	None	45647	FE	Pseudomonas aeruginosa	3IS8	Bacterioferritin	Q9HY79	1.16.3.1	15.028901734104	10	0.420232280587078	
52975	FE	Comamonas testosteroni (strain DSM 14576 / KF-1)	7VJU	Rieske (2Fe-2S) domain protein	B7WRJ9	None	37598	FE	Microseira wollei	7SZH	SxtT	C3RVQ0	None	16.0756501182033	0.012	0.420250300589935	
78364	MN	Unknown species	1JM0	PROTEIN (FOUR-HELIX BUNDLE MODEL)	None	None	23622	FE	BACTEROIDES FRAGILIS	2VZB	PUTATIVE BACTERIOFERRITIN-RELATED PROTEIN	Q5LAA6	None	8.82352941176471	10	0.42025372213089	
17337	CU	Bacillus pumilus SAFR-032	7Z5P	Copper oxidase	A8FAG9	None	14714	CU	Cerrena sp. RSD1	5Z22	Laccase	None	1.10.3.2	18.5374149659864	0.0012	0.420258932413485	
78309	MN	Streptococcus mutans	1I74	PROBABLE MANGANESE-DEPENDENT INORGANIC PYROPHOSPHATASE	O68579	3.6.1.1	88803	MN	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	5JJU	Uncharacterized protein Rv2837c	A5U6I9	None	18.9265536723164	10	0.420336581290824	
9354	CU	Escherichia coli	2FQF	Blue copper oxidase cueO	P36649	1	11589	CU	Trametes hirsuta	3V9C	Laccase	B2L9C1	1.10.3.2	18.1338028169014	0.019	0.420342371045482	
123010	ZN	Homo sapiens	3LRQ	E3 ubiquitin-protein ligase TRIM37	O94972	6.3.2	134582	ZN	Mus musculus	4QPL	E3 ubiquitin-protein ligase RNF146	Q9CZW6	6.3.2	12.7167630057803	10	0.42036277455383	
113259	ZN	Staphylococcus aureus	2F9I	acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	Q5HF73	2.1.3.15	21323	FE	Desulfovibrio vulgaris	1S2Z	Rubrerythrin	P24931	None	13.7123745819398	10	0.420376364128201	
91004	MN	Bizionia argentinensis JUB59	6OV6	C24 PROTEIN	G2EBB4	None	97052	NI	Homo sapiens	2ILT	Corticosteroid 11-beta-dehydrogenase isozyme 1	P28845	1.1.1.146	15.1515151515152	10	0.420405036397645	
116211	ZN	Archaeoglobus fulgidus DSM 4304	2PH1	Nucleotide-binding protein	O30288	None	46587	FE	Cupriavidus metallidurans CH34	4R52	3-hydroxyanthranilate 3,4-dioxygenase	Q1LCS4	1.13.11.6	16.412213740458	10	0.420419773332781	
120414	ZN	Homo sapiens	3EH2	Protein transport protein Sec24C	P53992	None	121151	ZN	Rattus norvegicus	3GJ4	Nuclear pore complex protein Nup153	P49791	None	2.61096605744125	10	0.420437233230987	
28122	FE	Rhodococcus rhodochrous	4QDC	3-ketosteroid 9alpha-hydroxylase oxygenase	F1CMY8	1.14.15.30	44792	FE	BURKHOLDERIA XENOVORANS	2XRX	BIPHENYL DIOXYGENASE SUBUNIT ALPHA	P37333	1.14.12.18	18.4959349593496	0.12	0.420508564862332	
132264	ZN	Streptococcus pneumoniae	4KYW	Type-2 restriction enzyme DpnI	P0A459	3.1.21.4	43981	FE	Desulfovibrio vulgaris	1LKP	Rubrerythrin	P24931	None	13.2575757575758	10	0.420517967254612	
116858	ZN	Mus musculus	2RGT	Fusion of LIM/homeobox protein Lhx3, linker, Insulin gene enhancer protein ISL-1	P61372	None	122154	ZN	Homo sapiens	3IXE	LIM and senescent cell antigen-like-containing domain protein 2	Q7Z4I7	None	13.6094674556213	0.0017	0.420525340729163	
106152	ZN	Lactococcus lactis	1NNJ	Formamidopyrimidine-DNA glycosylase	P42371	3.2.2.23	127170	ZN	Mus musculus	3W0F	Endonuclease 8-like 3	Q8K203	3.2.2	20	0.0011	0.420568627412515	
92264	MN	Pseudoalteromonas lipolytica SCSIO 04301	7E5C	Xaa-Pro dipeptidase	A0A1I7CHQ2	3.4.13.9	135111	ZN	Caenorhabditis elegans	4S2T	Protein APP-1	O44750	3.4.11.9	15.8823529411765	0.27	0.420595760839213	
127689	ZN	HAEMOPHILUS INFLUENZAE	3ZTV	NAD NUCLEOTIDASE	P44569	3.1.3.5	25048	FE	Mycobacterium tuberculosis	3IB8	Icc protein	P9WP65	3.1.4.17	14.974182444062	10	0.420604429810927	
112893	ZN	Crotalus atrox	2ERQ	vascular apoptosis-inducing protein 1	Q9DGB9	3.4.24.-	123800	ZN	Homo sapiens	3N2V	Macrophage metalloelastase	P39900	3.4.24.65	9.00692840646651	4.1	0.420700354717172	
44792	FE	BURKHOLDERIA XENOVORANS	2XRX	BIPHENYL DIOXYGENASE SUBUNIT ALPHA	P37333	1.14.12.18	46561	FE	Janthinobacterium	4NBG	Terminal oxygenase component of carbazole	Q84II6	1.14.12.22	18.2377049180328	0.49	0.420749016533403	
135636	ZN	HOMO SAPIENS	4V3K	E3 UBIQUITIN-PROTEIN LIGASE RNF38	Q9H0F5	6.3.2.19	114125	ZN	Homo sapiens	2H0D	B lymphoma Mo-MLV insertion region	P35226	None	19.6428571428571	0.026	0.42083447743164	
132264	ZN	Streptococcus pneumoniae	4KYW	Type-2 restriction enzyme DpnI	P0A459	3.1.21.4	21323	FE	Desulfovibrio vulgaris	1S2Z	Rubrerythrin	P24931	None	13.2575757575758	10	0.420835567843819	
13891	CU	Aspergillus niger	5LWW	Multicopper oxidase	A2QS62	1.10.3.2	16328	CU	Pediococcus acidilactici 7_4	6Z0J	Putative multicopper oxidase mco	D2EK17	None	17.6470588235294	0.47	0.420854463872938	
116034	ZN	Homo sapiens	2OW0	Matrix metalloproteinase-9 (MMP-9) (92 kDa type IV collagenase) (92 kDa gelatinase) (Gelatinase B) (GELB)	P14780	3.4.24.35	121571	ZN	Agkistrodon acutus	3HDB	AAHIV	None	3.4.24	8.13397129186603	9.3	0.420915561629872	
97848	ZN	Homo sapiens	3Q2G	A disintegrin and metalloproteinase with thrombospondin motifs 1	Q9UHI8	3.4.24	107191	ZN	Homo sapiens	1QIB	72 kDa type IV collagenase	P08253	3.4.24.24	13.953488372093	10	0.420941482790617	
114510	ZN	Streptococcus mutans	2HVW	deoxycytidylate deaminase	Q8DSE5	3.5.4.12	126981	ZN	Homo sapiens	3V4K	DNA dC->dU-editing enzyme APOBEC-3G	Q9HC16	3.5.4	14.4230769230769	10	0.420946616494941	
127987	ZN	HOMO SAPIENS	4AVX	HEPATOCYTE GROWTH FACTOR-REGULATED TYROSINE KINASE SUBSTRATE	O14964	None	133054	ZN	Escherichia coli	4MTD	Zinc uptake regulation protein	P0AC51	None	17.0833333333333	10	0.420965693712284	
20500	FE	Sulfolobus tokodaii	1J30	144aa long hypothetical rubrerythrin	F9VPE5	None	45403	ZN	ESCHERICHIA COLI	3E1P	BACTERIOFERRITIN	P0ABD3	1.16.3.1	19.3939393939394	10	0.420994638075415	
107191	ZN	Homo sapiens	1QIB	72 kDa type IV collagenase	P08253	3.4.24.24	128981	ZN	Homo sapiens	4DD8	Disintegrin and metalloproteinase domain-containing protein 8	P78325	3.4.24	14.2201834862385	6	0.421019357101223	
54922	FE	Gallus gallus	2H88	Succinate dehydrogenase Ip subunit	Q9YHT2	1.3.5.1	56387	FE	Tepidiphilus thermophilus	6LAA	Cytochrome P450	A0A0K6ITW2	None	8.72913992297818	10	0.421023629643578	
118193	ZN	HOMO SAPIENS	2XQN	TESTIN	Q9UGI8	None	132564	ZN	Streptococcus pyogenes	4LMY	Peroxide stress regulator PerR, FUR family	H8F5Y5	None	13.4146341463415	10	0.421067035071635	
117425	ZN	DEINOCOCCUS RADIODURANS	2VF7	EXCINUCLEASE ABC, SUBUNIT A.	Q9RYW8	None	122904	ZN	Bacillus licheniformis	3LD0	Inhibitor of TRAP, regulated by T-BOX (Trp) sequence RtpA	Q65NU7	None	3.68171021377672	10	0.421075454900215	
44161	FE	Desulfovibrio vulgaris subsp. vulgaris	1YV1	Nigerythrin	P30820	None	6219	CO	Pyrococcus furiosus	9BKL	Rubredoxin	P24297	None	10.4761904761905	1.1	0.421080131713855	
54521	FE	Thermus thermophilus	1NYK	Rieske iron-sulfur protein	Q5SGZ9	None	54799	FE	Pseudomonas sp.	2E4Q	Biphenyl dioxygenase ferredoxin subunit	Q52440	None	17.9640718562874	1.7	0.421112146295011	
32870	FE	Rhodospirillum rubrum	6SV1	Encapsulated Ferritin	Q2RVS1	1.16.3.1	47870	FE	Pseudomonas aeruginosa	4TOH	Bacterioferritin	Q9HY79	1.16.3.1	13.2911392405063	10	0.421190720156018	
119115	ZN	Sulfolobus tokodaii	3ADR	Putative uncharacterized protein ST1585	Q970L2	None	21896	ZN	Arabidopsis thaliana	1XM8	glyoxalase II	Q9SID3	3.1.2.6	19.0789473684211	0.023	0.421208173673387	
118966	ZN	Thermus thermophilus	2ZO4	Metallo-beta-lactamase family protein	Q5SIE5	3	21895	FE	Arabidopsis thaliana	1XM8	glyoxalase II	Q9SID3	3.1.2.6	20	0.0015	0.421225154269952	
118628	ZN	Thermus thermophilus	2Z1A	5'-nucleotidase	Q5SIP1	3.1.3.5	2365	CO	Enterobacter aerogenes	3D03	Phosphohydrolase	Q6XBH1	3.1.4.46	13.953488372093	10	0.421252611729175	
118465	ZN	HOMO SAPIENS	2YHO	E3 UBIQUITIN-PROTEIN LIGASE MYLIP	Q8WY64	6.3.2	134705	ZN	Saccharomyces cerevisiae	4R7E	E3 ubiquitin-protein ligase BRE1	Q07457	6.3.2	23.8095238095238	0.096	0.421257355465018	
107550	ZN	Homo sapiens	1RM8	Matrix metalloproteinase-16	P51512	3.4.24	112338	ZN	Daboia russellii siamensis	2E3X	Coagulation factor X-activating enzyme heavy chain	Q7LZ61	3.4.24.58	10.0702576112412	1	0.421277793427082	
104037	ZN	Escherichia coli	1HP1	5'-NUCLEOTIDASE	P07024	3.1.3.5,3.6.1.45	25048	FE	Mycobacterium tuberculosis	3IB8	Icc protein	P9WP65	3.1.4.17	14.4508670520231	10	0.421316077803618	
117565	ZN	DEINOCOCCUS RADIODURANS	2VF7	EXCINUCLEASE ABC, SUBUNIT A.	Q9RYW8	None	132971	ZN	Enterobacteria phage lambda	4MO1	Antitermination protein Q	P03047	None	7.23606168446026	10	0.421326831505446	
29294	FE	Rhodospirillum rubrum	5DA5	Rru_A0973	Q2RVS1	1.16.3.1	45528	FE	Pyrococcus furiosus	3PWF	Rubrerythrin	Q9UWP7	None	10	10	0.421355002741486	
